## Copyright (c) Qualcomm Technologies, Inc. and/or its subsidiaries.
## SPDX-License-Identifier: BSD-3-Clause-Clear
16,0,253681505182706,-0.000912,-0.010108,-0.0019,0,0,0
35,1,253681514342969,0.07774,-9.76115,-1.90642,0,0,0
35,0,253681514342969,0.07774,-9.76115,-1.90642,0,0,0
16,1,253681514342969,-0.000456,-0.010108,-0.00114,0,0,0
16,0,253681514342969,-0.000456,-0.010108,-0.00114,0,0,0
35,1,253681523501262,0.069966,-9.76355,-1.90642,0,0,0
35,0,253681523501262,0.069966,-9.76355,-1.90642,0,0,0
16,1,253681523501262,-0.001216,-0.008892,-0.002128,0,0,0
16,0,253681523501262,-0.001216,-0.008892,-0.002128,0,0,0
35,1,253681532657708,0.069368,-9.75458,-1.90882,0,0,0
35,0,253681532657708,0.069368,-9.75458,-1.90882,0,0,0
16,1,253681532657708,-0.001292,-0.010032,-0.00152,0,0,0
16,0,253681532657708,-0.001292,-0.010032,-0.00152,0,0,0
35,1,253681541812423,0.069966,-9.75577,-1.89865,0,0,0
35,0,253681541812423,0.069966,-9.75577,-1.89865,0,0,0
16,1,253681541812423,-0.001292,-0.010412,-0.000152,0,0,0
16,0,253681541812423,-0.001292,-0.010412,-0.000152,0,0,0
35,1,253681550965515,0.075946,-9.76235,-1.9136,0,0,0
35,0,253681550965515,0.075946,-9.76235,-1.9136,0,0,0
16,1,253681550965515,0.000228,-0.009728,-0.000152,0,0,0
16,0,253681550965515,0.000228,-0.009728,-0.000152,0,0,0
35,1,253681560117085,0.068172,-9.7785,-1.90403,0,0,0
35,0,253681560117085,0.068172,-9.7785,-1.90403,0,0,0
16,1,253681560117085,-0.001064,-0.010564,-7.60E-05,0,0,0
16,0,253681560117085,-0.001064,-0.010564,-7.60E-05,0,0,0
35,1,253681569267228,0.07774,-9.76654,-1.90642,0,0,0
16,1,253681569267228,0,-0.010032,-0.000836,0,0,0
35,0,253681569267228,0.07774,-9.76654,-1.90642,0,0,0
16,0,253681569267228,0,-0.010032,-0.000836,0,0,0
35,1,253681578414885,0.084318,-9.75637,-1.89865,0,0,0
35,0,253681578414885,0.084318,-9.75637,-1.89865,0,0,0
16,1,253681578414885,-0.000608,-0.010336,-0.001292,0,0,0
16,0,253681578414885,-0.000608,-0.010336,-0.001292,0,0,0
35,1,253681587557911,0.078338,-9.77072,-1.90284,0,0,0
16,1,253681587557911,-0.000456,-0.009424,-0.001368,0,0,0
35,0,253681587557911,0.078338,-9.77072,-1.90284,0,0,0
16,0,253681587557911,-0.000456,-0.009424,-0.001368,0,0,0
35,1,253681596696595,0.079534,-9.75996,-1.89387,0,0,0
35,0,253681596696595,0.079534,-9.75996,-1.89387,0,0,0
16,1,253681596696595,-0.001216,-0.010032,-0.001976,0,0,0
16,0,253681596696595,-0.001216,-0.010032,-0.001976,0,0,0
35,1,253681605831208,0.075946,-9.76773,-1.91181,0,0,0
35,0,253681605831208,0.075946,-9.76773,-1.91181,0,0,0
16,1,253681605831208,-0.002356,-0.008512,-0.000684,0,0,0
16,0,253681605831208,-0.002356,-0.008512,-0.000684,0,0,0
35,1,253681614962004,0.070564,-9.76235,-1.91001,0,0,0
35,0,253681614962004,0.070564,-9.76235,-1.91001,0,0,0
16,1,253681614962004,-0.000304,-0.010412,-0.001064,0,0,0
16,0,253681614962004,-0.000304,-0.010412,-0.001064,0,0,0
35,1,253681624089223,0.068172,-9.75458,-1.89566,0,0,0
16,1,253681624089223,7.60E-05,-0.010868,-0.000912,0,0,0
35,0,253681624089223,0.068172,-9.75458,-1.89566,0,0,0
16,0,253681624089223,7.60E-05,-0.010868,-0.000912,0,0,0
35,1,253681633213087,0.073554,-9.75697,-1.90762,0,0,0
16,1,253681633213087,-0.000608,-0.010184,-0.001064,0,0,0
35,0,253681633213087,0.073554,-9.75697,-1.90762,0,0,0
16,0,253681633213087,-0.000608,-0.010184,-0.001064,0,0,0
35,1,253681642333807,0.07774,-9.75936,-1.90523,0,0,0
16,1,253681642333807,0.000228,-0.009196,0.000228,0,0,0
35,0,253681642333807,0.07774,-9.75936,-1.90523,0,0,0
16,0,253681642333807,0.000228,-0.009196,0.000228,0,0,0
35,1,253681651451579,0.073554,-9.77252,-1.90583,0,0,0
16,1,253681651451579,-0.001064,-0.009652,-0.000836,0,0,0
35,0,253681651451579,0.073554,-9.77252,-1.90583,0,0,0
16,0,253681651451579,-0.001064,-0.009652,-0.000836,0,0,0
35,1,253681660566587,0.07475,-9.77491,-1.9124,0,0,0
16,1,253681660566587,-0.000228,-0.00912,-0.00114,0,0,0
35,0,253681660566587,0.07475,-9.77491,-1.9124,0,0,0
16,0,253681660566587,-0.000228,-0.00912,-0.00114,0,0,0
35,1,253681669679061,0.08073,-9.76115,-1.89925,0,0,0
35,0,253681669679061,0.08073,-9.76115,-1.89925,0,0,0
16,1,253681669679061,-0.00076,-0.0095,-0.00152,0,0,0
16,0,253681669679061,-0.00076,-0.0095,-0.00152,0,0,0
35,1,253681678789273,0.069368,-9.75936,-1.90164,0,0,0
16,1,253681678789273,-0.001444,-0.009576,-0.001824,0,0,0
16,0,253681678789273,-0.001444,-0.009576,-0.001824,0,0,0
35,1,253681687897365,0.078936,-9.76235,-1.90463,0,0,0
16,1,253681687897365,-0.001216,-0.010032,-0.000836,0,0,0
